dstport,protocol,tag
43508,tcp,sv_P1
24074,icmp,sv_P4
52894,udp,monitoring
11954,udp,email
11351,tcp,email
43550,tcp,sv_P4
39728,icmp,vpn
29998,icmp,sv_P4
55172,tcp,db
46509,udp,SV_P3
21557,tcp,web
26004,icmp,monitoring
22646,tcp,db
48108,udp,email
22316,udp,sv_P5
11953,tcp,web
26493,tcp,SV_P3
8410,tcp,email
51217,udp,sv_P5
28191,tcp,sv_P1
55338,icmp,monitoring
10965,tcp,sv_P1
3536,icmp,sv_P1
9359,udp,sv_P2
35494,tcp,sv_P2
58883,icmp,sv_P5
48089,udp,monitoring
9985,tcp,sv_P1
21782,tcp,sv_P1
32216,tcp,web
16730,udp,sv_P1
37937,icmp,sv_P2
26718,tcp,sv_P5
17064,udp,email
29367,tcp,vpn
59213,udp,sv_P4
8598,tcp,sv_P2
65401,udp,sv_P5
25234,tcp,sv_P2
50859,udp,vpn
16022,icmp,email
36197,udp,SV_P3
38895,udp,monitoring
2393,udp,sv_P4
58414,udp,vpn
40113,udp,db
30295,udp,sv_P4
63786,udp,sv_P5
18718,tcp,sv_P4
62314,udp,SV_P3
65268,icmp,db
22546,tcp,sv_P5
63216,udp,SV_P3
56727,icmp,web
19233,tcp,web
16211,icmp,sv_P2
63307,tcp,monitoring
541,icmp,email
61386,tcp,sv_P4
57989,tcp,SV_P3
51731,udp,sv_P2
43996,tcp,sv_P1
12415,tcp,sv_P2
19856,udp,SV_P3
29150,icmp,sv_P4
1332,icmp,vpn
57592,udp,db
1691,icmp,sv_P2
47506,icmp,sv_P1
42567,tcp,SV_P3
6914,udp,web
20289,udp,SV_P3
47248,udp,sv_P2
31542,tcp,sv_P5
39879,icmp,db
52428,icmp,email
20782,icmp,sv_P2
65332,icmp,SV_P3
61744,icmp,vpn
20177,tcp,sv_P4
28831,icmp,sv_P1
5895,icmp,db
28232,icmp,sv_P5
20246,udp,sv_P1
18071,tcp,SV_P3
15342,tcp,monitoring
3924,icmp,email
33847,udp,sv_P1
18286,icmp,SV_P3
15476,udp,web
30525,tcp,sv_P4
34488,icmp,SV_P3
13865,tcp,sv_P5
57156,udp,monitoring
19499,udp,sv_P2
5719,tcp,sv_P5
622,udp,vpn
36084,icmp,SV_P3
31869,tcp,db
31089,udp,SV_P3
11858,icmp,sv_P2
50504,tcp,web
22630,udp,db
26994,icmp,sv_P2
14765,udp,SV_P3
11240,tcp,email
57047,udp,db
4607,udp,web
3659,tcp,email
42808,udp,SV_P3
34789,tcp,monitoring
9305,udp,db
5749,udp,vpn
39813,tcp,email
34310,icmp,email
23059,udp,monitoring
24193,icmp,SV_P3
52434,udp,sv_P4
131,tcp,vpn
11907,icmp,db
56511,udp,sv_P1
24435,tcp,db
37376,icmp,sv_P4
33674,icmp,SV_P3
15953,icmp,sv_P1
36118,udp,db
52497,udp,sv_P1
55159,udp,sv_P1
16329,icmp,email
31684,icmp,vpn
53392,tcp,sv_P5
4421,icmp,vpn
45756,icmp,sv_P1
63794,icmp,db
44646,tcp,vpn
47764,tcp,web
24133,icmp,web
61139,tcp,SV_P3
51965,tcp,email
19259,udp,sv_P2
29387,tcp,monitoring
21001,icmp,sv_P2
35170,tcp,web
34223,icmp,monitoring
27081,icmp,sv_P1
49183,udp,sv_P1
14957,udp,web
9318,udp,sv_P5
19923,icmp,db
28254,tcp,db
35280,udp,SV_P3
52656,tcp,sv_P5
59362,tcp,SV_P3
34558,tcp,email
8723,tcp,sv_P1
56413,icmp,vpn
21112,udp,db
64791,tcp,sv_P1
5144,icmp,sv_P4
56626,udp,sv_P2
61058,tcp,vpn
54640,icmp,sv_P2
38065,icmp,SV_P3
9057,tcp,email
19449,icmp,sv_P2
38780,udp,vpn
38678,icmp,sv_P4
21554,udp,vpn
45027,icmp,sv_P5
45626,icmp,sv_P4
64510,udp,sv_P4
35660,icmp,sv_P2
23832,udp,SV_P3
61475,tcp,vpn
36903,udp,SV_P3
6076,icmp,web
37639,tcp,email
47389,udp,sv_P1
9267,icmp,sv_P5
47548,udp,monitoring
12560,tcp,monitoring
51665,tcp,vpn
33364,tcp,db
16890,tcp,email
24402,tcp,vpn
16887,tcp,SV_P3
31271,udp,sv_P4
46654,udp,SV_P3
959,udp,web
25247,icmp,monitoring
44424,udp,web
33260,icmp,SV_P3
40292,udp,db
53421,icmp,email
6487,tcp,SV_P3
46898,tcp,sv_P1
41249,udp,sv_P1
42761,tcp,web
34118,icmp,sv_P5
63931,icmp,web
60728,icmp,sv_P4
52157,icmp,db
34931,icmp,db
29440,icmp,db
11237,icmp,sv_P5
52195,icmp,web
15420,icmp,monitoring
38672,icmp,sv_P1
43042,tcp,monitoring
64584,tcp,sv_P2
23284,icmp,sv_P5
3045,tcp,monitoring
22348,icmp,sv_P1
53705,udp,sv_P5
13392,udp,monitoring
33116,tcp,sv_P1
18311,tcp,SV_P3
23995,udp,db
44648,tcp,vpn
42624,tcp,SV_P3
64330,tcp,vpn
60402,udp,sv_P5
51452,icmp,monitoring
57706,icmp,email
42406,icmp,email
53958,udp,web
15757,udp,SV_P3
48613,icmp,sv_P2
52934,udp,web
41381,icmp,SV_P3
61220,tcp,sv_P1
43609,udp,sv_P5
5740,udp,web
52844,tcp,monitoring
16149,udp,sv_P2
20920,udp,SV_P3
56968,udp,SV_P3
11448,tcp,sv_P4
1170,tcp,sv_P1
16557,udp,web
34475,icmp,sv_P5
59918,icmp,monitoring
29665,tcp,web
22506,udp,sv_P2
40723,icmp,monitoring
31414,icmp,SV_P3
4846,udp,sv_P2
8142,icmp,SV_P3
23269,udp,sv_P4
28348,tcp,monitoring
13980,icmp,web
11618,udp,vpn
21644,udp,email
3692,udp,sv_P4
39295,tcp,SV_P3
48141,udp,monitoring
59805,tcp,db
62259,udp,sv_P5
984,tcp,monitoring
36774,tcp,email
1792,tcp,email
33393,tcp,sv_P4
41589,icmp,sv_P5
11499,tcp,vpn
4372,icmp,monitoring
8512,udp,vpn
3063,udp,monitoring
23371,icmp,db
30464,tcp,sv_P1
51552,udp,email
4103,tcp,sv_P4
60808,icmp,vpn
54048,udp,monitoring
56011,tcp,monitoring
63066,icmp,web
47627,icmp,sv_P2
45883,icmp,SV_P3
10254,tcp,sv_P1
65177,tcp,sv_P2
37969,icmp,vpn
1365,tcp,web
45590,udp,sv_P5
21546,icmp,monitoring
65152,tcp,web
31048,udp,vpn
29559,icmp,SV_P3
32961,udp,sv_P2
58987,icmp,vpn
39144,tcp,db
38444,icmp,monitoring
1086,udp,SV_P3
48082,tcp,sv_P5
31624,udp,sv_P1
63105,tcp,SV_P3
42433,udp,sv_P5
4157,tcp,sv_P2
23763,icmp,sv_P4
51475,udp,vpn
5590,icmp,vpn
26445,udp,sv_P4
44803,icmp,email
1397,udp,SV_P3
50324,udp,sv_P4
22767,udp,db
9979,udp,email
52095,icmp,SV_P3
16369,udp,SV_P3
10129,udp,db
1330,udp,monitoring
64666,icmp,monitoring
34677,icmp,sv_P5
37958,icmp,monitoring
28774,tcp,sv_P5
46405,icmp,SV_P3
21775,tcp,web
38698,tcp,sv_P2
62397,udp,vpn
47999,udp,vpn
61826,icmp,sv_P4
15859,tcp,sv_P2
32458,udp,sv_P2
14508,tcp,web
39460,udp,SV_P3
65041,icmp,vpn
25523,tcp,SV_P3
2797,icmp,email
34483,icmp,vpn
61527,icmp,email
31854,tcp,sv_P1
28924,tcp,monitoring
44017,icmp,db
21362,udp,db
15988,udp,SV_P3
37778,tcp,sv_P1
45101,udp,email
11219,icmp,email
29781,icmp,email
32029,udp,email
38419,udp,SV_P3
46387,icmp,sv_P4
57864,icmp,web
42550,tcp,sv_P5
57021,icmp,sv_P4
46210,icmp,email
52058,icmp,vpn
19199,tcp,sv_P1
28634,icmp,sv_P2
22362,tcp,email
56859,udp,sv_P2
7005,icmp,email
54667,icmp,email
36388,tcp,vpn
53728,icmp,web
57929,icmp,email
17477,icmp,db
40293,udp,SV_P3
27039,udp,sv_P2
20707,udp,SV_P3
19670,icmp,db
31785,tcp,sv_P1
19725,icmp,sv_P1
27881,udp,web
33453,udp,email
44036,icmp,vpn
64685,icmp,monitoring
36619,icmp,vpn
48976,udp,web
50080,tcp,SV_P3
28842,udp,sv_P4
8339,udp,web
57166,udp,monitoring
32668,udp,sv_P5
27205,udp,SV_P3
62273,tcp,db
40279,udp,email
25842,tcp,vpn
24079,tcp,monitoring
26589,udp,sv_P5
64589,udp,SV_P3
18806,icmp,sv_P1
19358,tcp,SV_P3
21966,icmp,SV_P3
64834,tcp,sv_P2
56453,tcp,sv_P4
7995,tcp,sv_P2
45377,udp,sv_P1
10418,icmp,db
65324,tcp,email
1973,udp,SV_P3
11572,icmp,sv_P4
32342,tcp,sv_P1
23165,tcp,sv_P4
36286,icmp,sv_P2
61395,icmp,sv_P4
36972,tcp,sv_P4
58856,udp,sv_P1
5304,tcp,vpn
54168,udp,email
11236,icmp,web
27296,udp,email
42981,icmp,sv_P5
53678,icmp,SV_P3
15119,tcp,monitoring
64677,udp,SV_P3
29689,tcp,SV_P3
55587,udp,sv_P2
16554,tcp,vpn
1739,icmp,SV_P3
19721,udp,SV_P3
39855,icmp,email
7590,icmp,vpn
51860,icmp,email
36617,udp,SV_P3
1053,udp,sv_P4
64324,tcp,sv_P1
22790,udp,sv_P1
12980,icmp,SV_P3
40708,udp,vpn
30505,tcp,sv_P5
45094,tcp,SV_P3
32796,icmp,db
23097,tcp,sv_P2
56429,udp,web
13735,icmp,sv_P5
34393,tcp,monitoring
56105,udp,db
11664,icmp,monitoring
33651,icmp,SV_P3
51592,tcp,SV_P3
9650,icmp,sv_P2
33281,tcp,sv_P2
48296,tcp,web
34993,udp,db
36437,udp,monitoring
19544,icmp,db
60650,tcp,email
38187,icmp,SV_P3
47783,tcp,sv_P1
38448,udp,sv_P1
57197,icmp,db
30111,icmp,sv_P1
32687,tcp,vpn
49196,tcp,sv_P4
40071,udp,web
60526,tcp,sv_P1
16044,icmp,SV_P3
12314,udp,sv_P1
42443,udp,vpn
62489,tcp,monitoring
5038,icmp,monitoring
51515,tcp,web
2963,tcp,vpn
1012,icmp,web
17033,icmp,sv_P2
65120,icmp,sv_P5
8361,udp,SV_P3
55274,udp,db
17926,icmp,sv_P5
16397,udp,db
10813,tcp,vpn
63982,udp,db
33879,tcp,sv_P4
30743,tcp,monitoring
4447,udp,sv_P4
45316,tcp,email
18708,udp,web
23514,tcp,sv_P4
9886,tcp,db
24240,icmp,sv_P1
11517,icmp,sv_P5
32490,udp,sv_P4
43802,tcp,db
28171,udp,sv_P1
59916,tcp,vpn
8863,udp,web
13156,tcp,vpn
2562,icmp,db
45240,udp,sv_P4
25594,icmp,sv_P1
37132,tcp,db
56484,icmp,monitoring
30210,icmp,web
2990,udp,db
59292,icmp,sv_P4
5386,tcp,db
62780,tcp,db
40863,udp,sv_P2
45479,tcp,sv_P5
60770,udp,SV_P3
19739,tcp,email
20520,icmp,sv_P1
10277,icmp,sv_P1
30193,icmp,web
2229,tcp,db
22673,udp,SV_P3
6858,icmp,sv_P4
45487,udp,monitoring
45387,tcp,email
16367,udp,sv_P2
29269,icmp,email
490,udp,vpn
39361,tcp,vpn
43837,icmp,SV_P3
18817,tcp,SV_P3
34759,tcp,sv_P2
10114,udp,sv_P1
23656,tcp,sv_P2
14746,icmp,SV_P3
43566,tcp,email
19886,udp,vpn
65349,udp,web
10594,icmp,email
36585,tcp,email
15890,icmp,sv_P5
45804,tcp,email
27339,tcp,vpn
33741,icmp,SV_P3
56250,udp,sv_P1
28548,tcp,sv_P4
12941,tcp,vpn
28987,udp,sv_P4
17678,icmp,monitoring
46691,icmp,sv_P2
9185,icmp,sv_P2
55657,udp,vpn
19869,udp,vpn
6522,icmp,sv_P1
19533,icmp,sv_P2
8174,tcp,sv_P1
46741,tcp,monitoring
34779,icmp,db
1600,icmp,monitoring
3271,udp,sv_P2
45252,icmp,sv_P5
21544,icmp,db
14861,udp,SV_P3
49289,udp,monitoring
48003,tcp,db
52872,tcp,SV_P3
39031,icmp,sv_P4
40668,tcp,SV_P3
47796,udp,monitoring
29284,tcp,db
3100,tcp,sv_P1
60855,udp,db
63856,udp,vpn
40482,tcp,vpn
20680,icmp,sv_P1
28057,udp,email
29231,udp,db
49438,icmp,vpn
63758,tcp,web
54987,tcp,sv_P1
973,icmp,sv_P5
58532,icmp,sv_P4
33334,tcp,vpn
27037,icmp,sv_P1
48749,icmp,SV_P3
36130,udp,web
22359,tcp,web
63287,udp,sv_P5
11494,icmp,sv_P2
5220,icmp,vpn
1531,icmp,monitoring
49323,icmp,SV_P3
15100,udp,email
49936,icmp,sv_P4
30116,udp,db
46433,icmp,sv_P1
29740,tcp,sv_P2
60729,icmp,monitoring
16779,tcp,db
36815,icmp,web
14175,udp,sv_P1
2967,tcp,email
18380,udp,db
38473,udp,web
23249,udp,SV_P3
64439,icmp,sv_P4
61963,udp,monitoring
5493,icmp,web
4257,tcp,SV_P3
4080,udp,sv_P2
52064,tcp,sv_P4
35093,udp,email
29516,icmp,vpn
55436,udp,db
45393,icmp,sv_P5
51436,icmp,vpn
21364,udp,vpn
57233,icmp,sv_P1
959,tcp,sv_P4
48821,icmp,SV_P3
25508,icmp,vpn
5374,udp,web
46310,tcp,monitoring
18749,udp,SV_P3
5515,udp,monitoring
39082,tcp,sv_P5
33985,udp,vpn
29904,tcp,sv_P4
50915,udp,email
56540,udp,sv_P4
5929,icmp,SV_P3
39279,icmp,web
52221,udp,sv_P1
56710,udp,email
3260,udp,monitoring
45230,tcp,vpn
49718,tcp,SV_P3
23116,udp,vpn
57073,tcp,sv_P1
13977,tcp,email
20683,icmp,sv_P2
12594,icmp,email
13899,icmp,sv_P5
38990,udp,vpn
8142,icmp,monitoring
13447,udp,vpn
24847,icmp,sv_P2
24495,udp,email
25272,tcp,db
23455,icmp,db
5487,udp,sv_P2
59938,tcp,monitoring
23962,icmp,web
35184,udp,sv_P4
64960,tcp,monitoring
64950,icmp,email
33037,udp,web
38301,udp,SV_P3
51579,udp,sv_P2
20786,udp,sv_P4
60441,udp,vpn
51720,udp,sv_P2
47317,udp,email
15418,tcp,email
14065,udp,sv_P4
7530,tcp,web
40589,tcp,vpn
1018,icmp,sv_P4
40732,tcp,sv_P1
1853,tcp,vpn
56074,tcp,sv_P4
52187,udp,sv_P4
16631,tcp,email
62159,tcp,monitoring
64213,tcp,SV_P3
10707,udp,vpn
4710,tcp,sv_P2
63755,tcp,monitoring
17258,tcp,vpn
41945,tcp,sv_P4
12535,tcp,web
25797,udp,email
51945,icmp,sv_P5
9382,icmp,sv_P5
24725,tcp,email
37004,tcp,sv_P5
33990,tcp,db
6094,icmp,sv_P2
24857,udp,web
6769,icmp,db
52302,udp,SV_P3
2687,udp,sv_P1
12693,icmp,db
11021,icmp,sv_P4
21655,icmp,sv_P1
39834,icmp,db
10823,icmp,sv_P5
37289,tcp,sv_P2
53672,udp,sv_P1
51735,udp,db
6052,icmp,web
35940,icmp,sv_P4
17670,tcp,sv_P2
32658,udp,monitoring
29507,icmp,web
14861,tcp,web
4065,tcp,email
35447,icmp,sv_P5
4412,icmp,sv_P1
18914,udp,sv_P4
55336,icmp,sv_P4
25548,tcp,SV_P3
24691,tcp,email
47393,icmp,sv_P2
4958,udp,db
31739,udp,monitoring
5860,udp,db
36679,udp,sv_P4
61661,tcp,vpn
22696,icmp,db
31410,tcp,sv_P1
34222,icmp,vpn
9260,udp,db
32746,udp,monitoring
38482,icmp,vpn
25155,udp,sv_P2
57406,tcp,sv_P5
5726,udp,sv_P5
25301,icmp,sv_P2
6306,icmp,sv_P5
60789,udp,monitoring
34531,udp,sv_P5
4702,udp,sv_P5
7220,tcp,sv_P5
53250,tcp,sv_P4
54549,udp,sv_P1
47012,icmp,SV_P3
18234,udp,SV_P3
14294,icmp,sv_P5
60616,icmp,email
29181,tcp,sv_P4
2084,tcp,sv_P4
8827,udp,vpn
21760,icmp,db
6045,udp,sv_P4
43979,tcp,sv_P1
45804,icmp,sv_P4
2512,tcp,monitoring
47663,tcp,vpn
65003,icmp,web
62,icmp,SV_P3
42069,udp,sv_P5
40360,icmp,web
51988,tcp,web
27948,udp,web
4487,icmp,monitoring
45765,icmp,SV_P3
4468,icmp,sv_P5
23061,tcp,monitoring
55265,udp,monitoring
1696,tcp,sv_P5
11618,icmp,monitoring
61337,icmp,email
56843,icmp,monitoring
48107,udp,sv_P2
40973,udp,vpn
29405,icmp,SV_P3
1265,tcp,monitoring
41131,tcp,vpn
3307,icmp,SV_P3
40276,udp,monitoring
31018,icmp,sv_P5
5268,tcp,sv_P4
33489,udp,db
63869,tcp,sv_P4
912,udp,sv_P1
33134,tcp,email
56791,icmp,monitoring
50209,tcp,sv_P4
46232,udp,db
8978,udp,sv_P4
43684,udp,SV_P3
22113,icmp,monitoring
4510,tcp,monitoring
39332,tcp,sv_P5
7227,icmp,sv_P2
27194,tcp,email
39076,udp,sv_P4
29378,tcp,monitoring
48354,tcp,sv_P2
27370,tcp,sv_P4
39155,icmp,sv_P4
57898,udp,sv_P4
5754,udp,sv_P2
40205,icmp,SV_P3
59800,udp,sv_P5
49231,tcp,web
48629,udp,sv_P2
40292,icmp,sv_P2
57106,tcp,sv_P2
49290,tcp,sv_P4
11824,tcp,vpn
18968,icmp,email
21499,tcp,web
31871,udp,sv_P2
55428,icmp,sv_P2
56920,icmp,sv_P1
37039,icmp,sv_P2
3645,icmp,sv_P1
12081,icmp,vpn
57624,tcp,db
42105,tcp,vpn
38710,tcp,SV_P3
387,icmp,monitoring
63637,tcp,sv_P5
23215,tcp,vpn
25877,icmp,sv_P2
57817,tcp,sv_P1
51771,tcp,sv_P4
8833,icmp,SV_P3
46686,icmp,SV_P3
29493,udp,sv_P4
4443,tcp,email
32142,udp,SV_P3
3119,udp,SV_P3
18748,icmp,SV_P3
56601,icmp,SV_P3
23491,tcp,vpn
24849,tcp,web
40541,icmp,vpn
1026,tcp,email
37306,udp,vpn
52165,icmp,db
19836,icmp,email
23837,tcp,monitoring
9753,udp,sv_P5
50991,tcp,sv_P2
45885,udp,vpn
46690,udp,email
54365,udp,monitoring
14247,tcp,db
41469,udp,email
38884,icmp,vpn
5889,udp,email
45314,icmp,sv_P4
41566,udp,vpn
61799,tcp,sv_P5
55794,tcp,vpn
14595,udp,web
9545,tcp,vpn
45349,udp,db
54061,icmp,monitoring
2643,tcp,sv_P4
55111,udp,SV_P3
53592,icmp,monitoring
3716,icmp,sv_P1
56793,tcp,db
3987,tcp,db
57909,tcp,monitoring
18280,udp,sv_P5
46491,tcp,sv_P2
58080,tcp,web
14285,udp,monitoring
19600,udp,web
24305,icmp,vpn
4471,tcp,vpn
6004,icmp,db
60090,icmp,monitoring
47190,udp,sv_P2
53897,tcp,sv_P4
58322,tcp,sv_P1
28177,icmp,sv_P5
38056,udp,db
36669,tcp,vpn
64445,tcp,sv_P4
11623,tcp,SV_P3
57332,udp,SV_P3
45324,tcp,email
19324,tcp,sv_P5
48657,udp,sv_P5
13511,udp,sv_P5
44164,icmp,web
7140,tcp,SV_P3
23224,icmp,sv_P1
39077,icmp,vpn
13891,icmp,sv_P2
23743,icmp,db
30125,tcp,web
61411,icmp,email
839,icmp,web
611,udp,sv_P4
51277,tcp,vpn
15836,icmp,sv_P2
47400,icmp,web
18208,tcp,sv_P2
10770,icmp,sv_P5
43726,tcp,web
47769,udp,email
62469,udp,monitoring
20545,icmp,sv_P1
39266,icmp,monitoring
50143,tcp,sv_P2
52527,udp,SV_P3
62126,icmp,sv_P4
21635,udp,email
5736,udp,vpn
62517,icmp,sv_P1
49936,tcp,sv_P1
12886,tcp,email
28965,icmp,vpn
47898,icmp,email
42259,udp,monitoring
7666,udp,web
53897,udp,sv_P1
30973,udp,sv_P5
31527,udp,sv_P1
4061,icmp,vpn
28703,tcp,sv_P2
39902,tcp,SV_P3
21274,icmp,sv_P2
34958,tcp,sv_P5
21717,udp,sv_P1
11511,tcp,sv_P1
19791,udp,sv_P1
11952,icmp,SV_P3
2768,udp,monitoring
25732,icmp,sv_P4
41324,tcp,sv_P2
40446,udp,SV_P3
6885,tcp,vpn
51542,tcp,web
33436,udp,sv_P1
21311,icmp,SV_P3
63842,icmp,email
41693,icmp,sv_P1
39888,tcp,email
38052,udp,web
20699,udp,email
64452,icmp,sv_P4
20342,icmp,monitoring
3164,icmp,sv_P5
33847,icmp,monitoring
3570,udp,vpn
41029,tcp,sv_P5
11789,udp,SV_P3
1283,udp,SV_P3
62418,tcp,sv_P4
45340,tcp,SV_P3
62589,icmp,sv_P1
2493,udp,email
32967,icmp,sv_P5
42661,udp,email
20940,tcp,sv_P1
44458,icmp,vpn
1343,icmp,sv_P5
48937,icmp,sv_P2
23575,icmp,web
64126,udp,sv_P5
64293,tcp,sv_P2
35274,udp,db
35347,udp,monitoring
46034,tcp,sv_P5
65254,udp,sv_P1
29682,udp,sv_P2
57132,icmp,db
8238,udp,db
61545,tcp,web
46524,udp,db
15064,udp,db
44392,udp,db
44056,icmp,monitoring
65253,tcp,vpn
54432,icmp,email
63640,udp,sv_P5
15729,tcp,web
34014,tcp,sv_P5
33083,icmp,SV_P3
47098,udp,db
6531,tcp,email
57027,icmp,vpn
33352,icmp,SV_P3
17773,tcp,vpn
10198,udp,vpn
39628,icmp,db
30422,udp,SV_P3
27155,tcp,monitoring
16181,tcp,web
40384,udp,db
3714,udp,SV_P3
44361,tcp,sv_P4
27796,tcp,SV_P3
49390,icmp,SV_P3
36009,tcp,sv_P1
23231,udp,web
28929,udp,SV_P3
57355,udp,monitoring
61444,udp,db
63604,icmp,sv_P4
45176,udp,sv_P2
43597,udp,web
60163,udp,sv_P1
26705,tcp,monitoring
21187,udp,email
26629,icmp,sv_P5
60306,tcp,sv_P2
55742,udp,SV_P3
48850,udp,db
62713,udp,sv_P2
35031,icmp,vpn
46176,icmp,vpn
38010,icmp,sv_P2
54646,icmp,sv_P2
9734,udp,sv_P5
59755,udp,sv_P4
25462,tcp,sv_P5
30451,icmp,email
4116,tcp,sv_P5
896,tcp,db
34640,tcp,sv_P1
42551,icmp,vpn
55622,icmp,vpn
47389,icmp,monitoring
59104,icmp,sv_P4
43351,udp,vpn
39107,tcp,sv_P5
63082,tcp,sv_P2
65317,icmp,SV_P3
21372,udp,vpn
30619,icmp,db
60420,udp,vpn
53581,icmp,SV_P3
6463,udp,sv_P4
61900,icmp,SV_P3
29859,udp,web
17095,udp,vpn
63534,tcp,sv_P2
28702,icmp,db
15924,tcp,monitoring
55239,udp,SV_P3
24186,udp,sv_P1
53235,tcp,db
20143,tcp,vpn
36866,udp,sv_P4
22841,tcp,db
15335,tcp,SV_P3
11142,udp,web
54151,udp,vpn
4934,udp,email
4426,icmp,sv_P2
23957,tcp,monitoring
49428,udp,web
117,udp,sv_P1
49451,udp,db
65027,tcp,monitoring
18089,udp,sv_P2
9568,tcp,email
8382,tcp,db
50467,tcp,email
46473,tcp,SV_P3
28958,tcp,sv_P4
21719,udp,email
30234,icmp,monitoring
18065,icmp,monitoring
37812,udp,sv_P4
24745,tcp,sv_P2
40067,tcp,email
62789,udp,email
49452,tcp,email
44190,udp,web
49346,udp,vpn
25666,tcp,SV_P3
62169,udp,sv_P4
48,tcp,db
42110,tcp,sv_P5
44422,icmp,sv_P2
14819,udp,sv_P2
10432,tcp,db
34604,tcp,db
5375,tcp,db
41251,tcp,sv_P4
49368,udp,sv_P5
598,tcp,SV_P3
45212,udp,sv_P1
1088,icmp,sv_P5
16419,icmp,email
29525,tcp,sv_P2
4060,udp,vpn
47973,icmp,monitoring
46500,tcp,sv_P1
36080,tcp,db
26312,icmp,sv_P2
31490,icmp,sv_P1
997,icmp,email
29222,udp,email
61679,tcp,sv_P5
64496,udp,SV_P3
7923,icmp,sv_P2
14492,tcp,sv_P2
42499,udp,sv_P2
27556,udp,monitoring
13451,udp,web
11232,udp,monitoring
10577,icmp,sv_P1
24606,tcp,sv_P5
53886,icmp,sv_P2
58006,icmp,sv_P2
62485,icmp,monitoring
33876,icmp,sv_P2
52943,udp,SV_P3
46483,tcp,sv_P1
24380,udp,sv_P5
52881,udp,sv_P1
43074,icmp,email
25266,udp,monitoring
19812,tcp,monitoring
6840,icmp,sv_P2
12653,udp,sv_P2
27404,tcp,email
586,icmp,sv_P5
39657,icmp,email
57347,udp,sv_P4
41722,icmp,email
53953,udp,email
46472,icmp,monitoring
45711,icmp,monitoring
32191,udp,vpn
1082,icmp,SV_P3
60393,tcp,vpn
47368,tcp,sv_P1
41709,icmp,sv_P2
48490,udp,db
36072,icmp,web
25548,tcp,monitoring
5996,tcp,SV_P3
57649,icmp,db
17246,udp,email
8649,icmp,email
4008,tcp,sv_P1
310,udp,web
16359,tcp,sv_P5
9504,udp,sv_P1
57870,udp,sv_P2
3750,udp,email
624,tcp,sv_P4
59954,tcp,sv_P1
36238,udp,SV_P3
17957,tcp,sv_P5
10675,icmp,SV_P3
37876,tcp,email
29654,tcp,vpn
8133,icmp,sv_P5
52953,icmp,monitoring
13642,udp,sv_P1
13139,icmp,web
13486,udp,sv_P2
40066,tcp,SV_P3
44950,icmp,email
4718,udp,web
13753,icmp,sv_P1
5630,tcp,sv_P5
57194,icmp,sv_P5
3301,tcp,email
5168,udp,sv_P1
55636,tcp,web
19445,udp,sv_P5
40566,icmp,sv_P1
35363,icmp,web
58548,udp,sv_P1
15395,udp,sv_P2
37939,udp,sv_P5
56851,tcp,SV_P3
26761,icmp,vpn
51834,udp,sv_P1
11441,tcp,db
50312,icmp,vpn
61362,icmp,email
1284,udp,web
40260,udp,vpn
6262,tcp,db
18198,udp,sv_P5
47801,tcp,db
16127,udp,monitoring
31043,icmp,sv_P5
1114,tcp,web
33672,icmp,sv_P2
37150,udp,sv_P1
62031,icmp,vpn
42312,icmp,SV_P3
12849,tcp,sv_P5
57302,tcp,sv_P1
31217,udp,sv_P2
22176,icmp,sv_P4
53457,udp,sv_P1
15582,icmp,vpn
5852,icmp,sv_P4
53276,udp,web
28707,tcp,monitoring
13809,icmp,sv_P2
43951,udp,sv_P5
64376,icmp,sv_P1
15026,icmp,monitoring
56119,udp,sv_P1
23507,udp,sv_P5
63905,icmp,vpn
51417,udp,db
54787,udp,monitoring
53192,tcp,SV_P3
61715,udp,sv_P1
48483,icmp,vpn
1096,tcp,sv_P5
59523,tcp,sv_P1
19556,icmp,vpn
36336,icmp,sv_P5
21796,icmp,sv_P4
20318,tcp,sv_P1
48395,tcp,sv_P5
36632,udp,sv_P2
26526,icmp,sv_P5
5706,udp,db
45801,icmp,monitoring
46869,tcp,sv_P2
34393,udp,sv_P1
11785,udp,email
50986,udp,sv_P1
102,udp,vpn
8421,udp,vpn
41278,tcp,email
27015,udp,monitoring
42542,tcp,sv_P1
16395,icmp,sv_P2
23014,udp,sv_P2
40253,tcp,SV_P3
61847,icmp,SV_P3
46258,icmp,sv_P4
41884,icmp,db
39752,icmp,db
56043,icmp,sv_P5
49339,icmp,web
32247,icmp,vpn
40420,udp,vpn
19759,udp,db
22147,tcp,sv_P4
54998,tcp,sv_P5
11843,udp,sv_P5
62142,udp,web
25781,udp,sv_P2
43749,icmp,db
8428,tcp,web
10049,icmp,email
34931,icmp,sv_P5
7697,udp,sv_P2
52510,udp,email
47859,tcp,sv_P2
58499,udp,sv_P2
18524,udp,monitoring
36719,udp,sv_P1
56053,udp,sv_P5
14288,icmp,sv_P5
48134,udp,sv_P2
31350,icmp,sv_P5
27270,tcp,SV_P3
10003,tcp,vpn
43789,tcp,db
19490,udp,vpn
32712,udp,sv_P2
15642,udp,sv_P1
3778,icmp,monitoring
11958,tcp,sv_P2
17055,udp,sv_P4
44905,tcp,monitoring
61283,icmp,sv_P1
32542,tcp,sv_P2
30192,icmp,email
30143,udp,vpn
59255,icmp,monitoring
